num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
53,10,23,3,0,0,0,0,3,3,3.6,1.0
313,61,147,1,2,6,0,2,12,20,3.278688524590164,1.0
131,27,84,0,0,0,0,2,2,10,2.4074074074074074,1.0
257,43,134,0,0,6,0,2,7,18,3.6511627906976742,1.0
55,12,22,0,1,0,0,2,2,1,3.0833333333333335,1.0
206,41,106,0,1,3,0,1,2,15,3.0,1.0
37,8,25,0,0,0,0,1,1,3,2.125,1.0
134,24,63,1,0,1,0,1,3,8,3.5416666666666665,1.0
35,7,21,1,1,0,0,1,1,2,2.7142857142857144,1.0
77,12,23,1,0,3,0,1,4,1,5.166666666666667,1.0
127,20,49,0,2,4,0,1,3,5,4.65,1.0
65,13,28,1,0,1,0,1,1,3,3.3846153846153846,1.0
20,5,8,0,0,0,0,1,1,0,2.8,1.0
77,12,24,0,3,3,0,1,3,1,5.083333333333333,1.0
194,31,62,0,0,6,0,2,4,4,4.806451612903226,1.0
56,12,33,4,0,0,0,1,2,4,2.6666666666666665,1.0
111,23,66,0,0,0,0,0,7,10,2.608695652173913,1.0
56,11,33,3,0,0,0,1,3,4,2.8181818181818183,1.0
385,82,245,4,0,0,0,1,4,40,2.3780487804878048,1.0
185,30,98,4,0,6,0,1,4,14,3.7333333333333334,1.0
21,5,9,0,2,0,0,1,1,0,3.0,1.0
179,29,58,0,2,6,0,1,3,5,4.689655172413793,1.0
69,14,39,4,0,1,0,2,2,4,2.9285714285714284,1.0
90,13,32,1,0,5,0,1,3,2,5.230769230769231,1.0
147,25,60,4,0,2,0,1,5,6,4.16,1.0
95,20,51,1,0,0,0,1,1,7,2.65,1.0
164,28,66,0,2,2,0,2,4,6,4.107142857142857,1.0
119,17,32,3,0,2,0,0,4,2,5.764705882352941,1.0
68,13,25,3,1,0,2,1,4,1,4.0,1.0
168,30,69,0,2,3,0,2,4,6,3.9,1.0
68,14,33,4,0,0,4,2,3,2,3.357142857142857,1.0
337,74,206,0,1,0,0,1,2,34,2.4054054054054053,1.0
206,35,67,0,2,6,0,2,4,5,4.428571428571429,1.0
161,27,74,0,0,2,0,1,5,8,3.925925925925926,1.0
144,24,63,0,0,4,0,2,4,6,4.166666666666667,1.0
92,9,24,1,2,9,0,0,2,1,9.0,1.0
124,25,83,0,0,0,0,1,6,12,2.36,1.0
47,12,35,4,0,0,0,1,3,4,1.9166666666666667,1.0
89,18,59,0,0,1,0,2,2,8,2.2777777777777777,1.0
71,15,50,1,0,1,0,1,1,7,2.2,1.0
100,10,29,0,3,9,0,1,3,1,8.6,1.0
54,12,33,0,0,1,0,1,1,4,2.5,1.0
191,31,71,0,2,6,0,1,3,7,4.451612903225806,1.0
71,13,29,1,2,1,0,1,3,2,3.769230769230769,1.0
27,6,15,1,0,0,0,1,1,1,2.8333333333333335,1.0
54,6,16,0,1,4,0,0,2,1,7.666666666666667,1.0
274,45,139,4,0,6,0,1,8,20,3.7333333333333334,1.0
119,25,62,0,2,0,0,2,2,7,2.76,1.0
289,46,106,0,0,7,0,1,5,12,4.5,1.0
46,6,15,0,0,3,0,0,2,1,6.333333333333333,1.0
133,27,78,0,0,0,0,2,2,10,2.4814814814814814,1.0
348,71,194,4,1,0,20,2,5,28,2.9577464788732395,1.0
104,12,30,1,2,9,0,1,3,1,7.333333333333333,1.0
69,10,22,0,1,3,0,1,3,1,5.5,1.0
128,21,52,0,0,3,0,1,3,4,4.428571428571429,1.0
94,21,61,0,0,0,0,1,6,8,2.3333333333333335,1.0
66,11,27,5,2,0,2,1,2,1,4.7272727272727275,1.0
46,10,21,0,1,1,0,1,1,2,3.1,1.0
148,25,60,4,0,2,0,1,5,6,4.2,1.0
190,38,111,0,2,3,6,1,1,18,2.8947368421052633,1.0
32,7,13,0,0,0,0,0,1,2,3.142857142857143,1.0
83,12,25,1,0,5,0,1,3,1,5.583333333333333,1.0
90,16,40,1,0,1,0,1,1,5,3.6875,1.0
179,29,104,4,0,5,0,2,3,14,3.5172413793103448,1.0
269,55,148,1,2,4,10,2,3,23,2.981818181818182,1.0
60,13,28,0,2,1,0,2,2,2,3.076923076923077,1.0
360,73,206,0,2,4,10,2,3,33,2.808219178082192,1.0
53,8,27,1,3,1,0,0,2,3,4.375,1.0
134,27,80,0,2,1,6,1,1,12,2.888888888888889,1.0
164,26,72,0,0,4,0,1,5,8,4.230769230769231,1.0
344,76,216,4,0,0,0,2,3,34,2.3684210526315788,1.0
165,28,89,4,0,6,0,2,3,12,3.642857142857143,1.0
257,45,123,0,0,5,0,1,6,19,3.6,1.0
376,78,233,4,1,1,20,3,4,34,2.6666666666666665,1.0
288,54,137,1,0,7,0,1,10,20,3.388888888888889,1.0
386,77,230,4,1,0,20,2,5,34,2.831168831168831,1.0
198,37,111,0,0,4,0,2,6,16,3.0,1.0
99,12,30,3,1,6,2,1,4,1,7.0,1.0
145,24,68,0,0,6,0,1,2,10,3.9583333333333335,1.0
161,27,76,1,2,6,0,2,3,10,3.925925925925926,1.0
64,13,39,0,1,0,0,2,2,4,2.4615384615384617,1.0
191,38,111,1,2,3,6,1,1,18,2.9210526315789473,1.0
397,85,247,0,0,1,0,3,4,40,2.4,1.0
77,17,53,0,0,1,0,2,2,6,2.2941176470588234,1.0
129,23,69,2,2,1,0,2,3,9,3.347826086956522,1.0
53,12,33,0,0,1,0,1,1,4,2.4166666666666665,1.0
123,19,39,3,0,3,0,1,3,2,5.157894736842105,1.0
161,27,64,1,2,4,0,2,4,6,4.185185185185185,1.0
113,25,64,1,0,0,0,1,6,9,2.48,1.0
71,6,20,0,0,8,0,0,2,1,10.5,1.0
124,20,43,0,2,4,0,1,3,4,4.65,1.0
207,35,68,0,2,6,0,2,4,5,4.457142857142857,1.0
124,24,60,0,2,1,0,2,4,7,3.2083333333333335,1.0
52,9,16,1,2,1,0,0,2,1,4.555555555555555,1.0
25,5,11,0,3,0,0,1,1,0,3.8,1.0
174,28,53,0,2,6,0,1,3,4,4.821428571428571,1.0
43,8,19,0,0,1,0,1,1,2,3.625,1.0
360,73,208,0,0,4,10,2,3,34,2.767123287671233,1.0
119,17,38,0,0,4,0,1,3,3,5.470588235294118,1.0
140,28,77,0,0,1,6,1,3,11,3.107142857142857,1.0
92,12,27,0,3,6,0,1,3,1,6.333333333333333,1.0
122,24,62,1,0,1,0,1,3,8,3.0416666666666665,1.0
284,50,139,0,0,5,0,2,7,20,3.58,1.0
54,12,30,4,0,0,0,0,4,4,2.6666666666666665,1.0
62,14,35,0,0,0,0,2,2,4,2.4285714285714284,1.0
102,18,61,4,1,1,0,1,3,8,3.111111111111111,1.0
406,86,236,4,0,1,4,3,6,36,2.6511627906976742,1.0
131,26,60,4,0,0,4,2,4,4,3.5384615384615383,1.0
117,18,37,0,0,2,0,0,4,3,5.111111111111111,1.0
179,29,70,4,0,4,4,2,6,6,4.482758620689655,1.0
59,12,30,4,1,0,0,2,2,2,3.25,1.0
61,8,27,0,1,3,0,0,2,3,5.375,1.0
60,14,41,4,0,0,0,2,2,4,2.2857142857142856,1.0
177,34,107,0,0,1,6,1,3,16,2.911764705882353,1.0
90,20,61,3,0,0,0,1,5,9,2.2,1.0
282,57,153,3,2,4,12,2,4,23,3.0701754385964914,1.0
104,13,35,1,1,7,0,1,3,2,6.3076923076923075,1.0
82,12,25,1,3,3,0,1,4,1,5.583333333333333,1.0
223,37,92,0,0,6,0,2,4,10,4.054054054054054,1.0
119,18,46,3,0,4,0,1,3,4,4.833333333333333,1.0
166,27,82,1,2,5,0,2,3,11,3.888888888888889,1.0
131,21,51,1,2,2,0,1,3,5,4.571428571428571,1.0
109,12,32,3,3,8,0,1,4,1,7.833333333333333,1.0
55,12,40,0,0,0,0,1,3,5,2.0833333333333335,1.0
65,12,26,4,0,1,0,1,3,2,3.9166666666666665,1.0
95,19,53,4,0,0,0,2,4,6,2.8421052631578947,1.0
61,12,32,0,1,1,0,2,2,2,3.4166666666666665,1.0
118,22,50,0,0,2,0,1,2,6,3.5454545454545454,1.0
115,18,59,5,0,1,0,1,3,8,4.0,1.0
125,20,43,0,2,4,0,1,3,4,4.7,1.0
278,50,141,0,0,5,0,2,7,20,3.46,1.0
274,56,154,0,2,4,10,2,2,24,2.892857142857143,1.0
360,78,224,0,0,0,0,2,3,36,2.41025641025641,1.0
63,14,43,0,0,0,0,1,3,6,1.9285714285714286,1.0
62,7,23,0,2,5,0,0,2,2,6.857142857142857,1.0
58,7,24,0,3,3,0,0,2,2,6.285714285714286,1.0
74,6,20,1,1,8,0,0,2,1,11.0,1.0
88,12,27,3,1,4,0,1,4,1,6.083333333333333,1.0
106,13,36,0,2,8,0,1,3,2,6.461538461538462,1.0
111,12,30,1,1,9,0,1,4,1,8.0,1.0
209,35,95,4,0,5,0,2,2,12,3.914285714285714,1.0
55,11,26,4,1,0,0,1,3,2,3.3636363636363638,1.0
149,26,56,1,2,3,0,2,4,4,4.230769230769231,1.0
176,30,72,4,0,2,4,2,6,6,4.2,1.0
120,23,74,0,0,0,0,1,5,10,2.652173913043478,1.0
144,23,71,0,0,4,0,0,0,12,3.9130434782608696,1.0
57,13,33,0,2,1,0,1,1,4,2.4615384615384617,1.0
89,13,32,0,3,4,0,1,3,2,5.153846153846154,1.0
46,8,17,2,2,0,0,1,1,0,4.625,1.0
57,8,27,1,3,2,0,0,2,3,4.875,1.0
103,12,30,1,3,8,0,1,3,1,7.25,1.0
43,7,20,1,0,1,0,0,2,2,4.142857142857143,1.0
78,10,23,0,1,5,0,1,3,1,6.4,1.0
57,12,26,4,0,0,0,1,3,2,3.25,1.0
93,20,61,0,0,0,0,0,4,10,2.2,1.0
157,27,100,6,0,1,0,2,3,14,3.0,1.0
45,10,20,4,0,0,0,0,4,2,3.1,1.0
33,7,21,0,0,0,0,1,1,2,2.4285714285714284,1.0
158,28,66,0,2,2,0,2,4,6,3.892857142857143,1.0
52,10,34,5,0,0,0,1,1,3,3.0,1.0
76,16,36,0,3,1,0,2,2,3,3.125,1.0
137,22,60,0,2,4,0,1,3,7,4.2272727272727275,1.0
75,13,29,0,2,2,0,1,3,2,4.076923076923077,1.0
51,8,25,1,1,1,0,0,2,3,4.125,1.0
82,17,42,0,3,1,0,2,2,4,2.9411764705882355,1.0
45,6,14,0,0,3,0,0,2,1,6.166666666666667,1.0
263,43,129,0,0,6,0,1,8,18,3.8372093023255816,1.0
45,6,15,1,3,2,0,0,2,1,6.166666666666667,1.0
199,33,65,0,2,6,0,2,4,5,4.545454545454546,1.0
313,61,147,1,0,6,0,1,11,21,3.262295081967213,1.0
72,13,33,6,0,0,4,1,2,2,4.153846153846154,1.0
26,5,12,0,3,0,0,1,1,0,4.0,1.0
86,18,42,1,2,0,0,2,4,4,2.9444444444444446,1.0
49,11,34,3,0,0,0,1,3,4,2.1818181818181817,1.0
19,5,7,0,0,0,0,1,1,0,2.6,1.0
35,9,26,1,0,0,0,0,2,4,1.6666666666666667,1.0
117,20,44,0,2,2,0,1,3,4,4.3,1.0
25,7,16,0,0,0,0,0,2,3,1.7142857142857142,1.0
136,24,79,0,0,1,0,2,4,10,3.125,1.0
371,81,229,4,0,1,0,3,4,36,2.4444444444444446,1.0
273,45,142,4,0,6,0,2,7,20,3.6666666666666665,1.0
70,9,19,0,3,4,0,1,3,0,6.666666666666667,1.0
161,26,77,4,0,6,0,2,3,10,4.076923076923077,1.0
145,24,57,0,0,4,0,2,4,6,4.208333333333333,1.0
29,6,15,0,1,0,0,1,1,1,3.1666666666666665,1.0
46,10,23,4,0,0,0,1,2,2,3.0,1.0
43,11,20,0,0,0,0,1,3,2,2.4545454545454546,1.0
450,97,285,0,1,0,26,3,6,44,2.463917525773196,1.0
102,21,59,4,0,0,0,1,5,8,2.7142857142857144,1.0
134,28,71,1,2,0,0,2,2,8,2.7142857142857144,1.0
382,77,232,4,0,0,20,3,4,34,2.7532467532467533,1.0
336,73,216,0,0,0,20,2,2,33,2.4246575342465753,1.0
142,28,76,0,0,1,6,2,2,10,3.2142857142857144,1.0
52,10,22,0,3,1,0,1,1,2,3.7,1.0
155,25,80,0,0,5,0,2,3,10,3.92,1.0
309,54,160,4,0,5,0,1,8,24,3.4444444444444446,1.0
306,67,185,0,0,0,0,1,2,32,2.4477611940298507,1.0
95,9,24,0,3,9,0,1,3,0,9.444444444444445,1.0
378,80,236,0,1,0,0,1,4,38,2.45,1.0
254,52,140,0,2,4,10,2,2,22,2.9615384615384617,1.0
197,40,105,0,2,3,6,2,2,16,3.025,1.0
88,17,43,1,3,1,0,2,2,4,3.2941176470588234,1.0
236,48,135,0,2,4,10,1,1,22,2.9583333333333335,1.0
119,25,66,3,0,0,0,1,7,9,2.76,1.0
125,20,41,0,0,3,0,1,3,3,4.8,1.0
372,77,232,4,0,0,20,3,4,34,2.6493506493506493,1.0
357,78,227,0,1,0,0,2,3,36,2.371794871794872,1.0
50,9,21,2,2,0,0,1,1,1,4.111111111111111,1.0
209,39,131,0,0,4,0,2,6,18,2.8205128205128207,1.0
111,17,36,3,0,2,0,1,3,2,5.176470588235294,1.0
288,57,176,4,0,4,10,2,2,28,2.807017543859649,1.0
52,11,20,1,2,0,0,1,3,1,3.4545454545454546,1.0
120,26,71,0,2,0,0,1,6,10,2.423076923076923,1.0
135,23,73,2,0,1,0,1,4,10,3.5217391304347827,1.0
22,5,10,0,1,0,0,0,1,1,3.0,1.0
160,27,77,4,0,2,0,2,4,8,3.814814814814815,1.0
67,8,29,1,3,4,0,0,2,3,6.125,1.0
116,18,41,0,0,2,0,1,3,3,4.944444444444445,1.0
53,12,22,0,0,0,0,2,2,1,2.9166666666666665,1.0
124,23,63,0,2,1,6,0,2,10,3.5217391304347827,1.0
71,6,20,1,0,8,0,0,2,1,10.5,1.0
42,7,20,1,1,0,0,0,2,2,4.0,1.0
63,15,34,0,0,0,0,1,3,4,2.3333333333333335,1.0
88,8,33,1,2,9,0,0,2,3,8.75,1.0
131,23,63,3,0,3,0,0,2,10,3.652173913043478,1.0
49,12,27,0,2,0,0,1,3,3,2.4166666666666665,1.0
285,57,153,3,2,4,12,2,4,23,3.1228070175438596,1.0
23,5,9,0,1,0,0,1,1,0,3.4,1.0
55,12,27,1,2,0,0,1,2,2,2.8333333333333335,1.0
200,39,104,0,0,3,6,1,3,16,3.230769230769231,1.0
219,44,120,0,2,3,6,2,2,18,2.977272727272727,1.0
209,41,117,4,0,3,6,2,2,18,3.048780487804878,1.0
45,9,16,0,1,0,0,1,3,0,3.888888888888889,1.0
280,50,136,0,0,3,6,1,2,22,3.54,1.0
96,18,46,0,0,1,0,1,3,6,3.3333333333333335,1.0
40,8,26,1,1,0,0,1,1,3,2.5,1.0
42,10,27,0,0,0,0,1,3,3,2.3,1.0
148,26,55,0,2,3,0,2,4,4,4.1923076923076925,1.0
81,14,44,1,0,1,0,1,1,6,3.357142857142857,1.0
95,17,47,0,0,1,0,2,2,6,3.3529411764705883,1.0
91,13,26,0,0,2,0,0,2,2,5.6923076923076925,1.0
78,7,27,0,0,8,0,0,2,2,9.142857142857142,1.0
92,20,53,1,0,1,0,2,2,6,2.5,1.0
106,21,75,0,0,1,0,2,2,10,2.2857142857142856,1.0
75,6,21,0,1,8,0,0,2,1,11.166666666666666,1.0
335,60,180,4,0,3,6,2,3,28,3.316666666666667,1.0
139,22,67,0,0,6,0,1,2,10,4.090909090909091,1.0
54,9,15,0,1,1,0,1,3,0,4.888888888888889,1.0
162,25,75,0,0,5,0,1,4,10,4.28,1.0
51,10,24,2,0,0,0,1,1,2,3.4,1.0
199,33,66,0,2,6,0,2,4,5,4.545454545454546,1.0
14,3,13,0,0,0,0,0,0,2,1.3333333333333333,1.0
39,6,13,0,1,1,0,0,2,1,5.166666666666667,1.0
144,24,51,0,2,2,0,2,4,4,4.458333333333333,1.0
86,18,42,1,0,0,0,1,3,5,2.888888888888889,1.0
328,68,189,0,1,0,20,2,3,29,2.823529411764706,1.0
53,12,31,0,0,1,0,2,2,2,2.75,1.0
355,77,222,1,2,0,20,3,3,32,2.5064935064935066,1.0
90,10,26,0,2,8,0,1,3,1,7.6,1.0
31,6,19,1,3,0,0,0,1,2,3.0,1.0
97,13,25,0,0,2,0,0,2,2,6.153846153846154,1.0
104,15,31,0,2,3,0,0,2,2,5.666666666666667,1.0
30,7,14,0,2,0,0,0,2,2,2.857142857142857,1.0
388,77,236,4,0,4,10,2,3,38,2.727272727272727,1.0
145,26,79,3,2,1,0,2,3,10,3.269230769230769,1.0
78,13,29,0,1,2,0,1,3,2,4.3076923076923075,1.0
171,32,92,8,0,0,4,2,4,10,3.25,1.0
86,18,42,0,2,0,0,2,4,4,2.9444444444444446,1.0
45,9,18,1,3,0,0,2,2,0,3.6666666666666665,1.0
99,13,34,0,1,6,0,1,3,2,5.923076923076923,1.0
163,33,89,1,2,1,6,2,2,12,3.0,1.0
55,12,24,1,2,0,0,2,2,1,3.0833333333333335,1.0
40,8,19,0,1,1,0,1,1,2,3.25,1.0
148,25,57,4,0,3,0,2,4,4,4.36,1.0
67,12,30,0,1,1,0,2,2,2,3.9166666666666665,1.0
112,12,31,1,3,9,0,1,4,1,8.083333333333334,1.0
139,25,70,4,0,1,4,2,5,8,3.56,1.0
100,13,34,0,2,7,0,1,3,2,6.0,1.0
142,23,51,1,2,4,0,1,3,5,4.565217391304348,1.0
55,12,24,0,2,0,0,2,2,1,3.0833333333333335,1.0
84,14,35,3,0,1,0,1,3,4,4.214285714285714,1.0
87,12,25,1,0,5,0,1,4,1,6.0,1.0
44,9,21,3,0,0,0,1,3,2,3.2222222222222223,1.0
297,49,163,0,0,6,0,1,8,24,3.489795918367347,1.0
218,35,83,0,0,6,0,1,5,8,4.428571428571429,1.0
222,39,94,1,0,5,0,1,6,12,3.8205128205128207,1.0
70,14,37,4,1,0,0,1,3,4,3.142857142857143,1.0
34,6,19,0,0,3,0,1,0,2,3.6666666666666665,1.0
388,82,257,4,0,0,20,3,3,38,2.4146341463414633,1.0
137,22,58,0,2,2,0,1,3,6,4.363636363636363,1.0
294,53,142,0,2,5,0,2,7,20,3.490566037735849,1.0
59,13,38,1,0,1,0,1,1,5,2.3846153846153846,1.0
101,17,52,3,0,1,0,1,3,7,3.6470588235294117,1.0
125,25,71,1,0,1,6,1,1,11,3.0,1.0
197,33,74,0,0,6,0,2,4,6,4.363636363636363,1.0
61,6,19,1,3,5,0,0,2,1,8.833333333333334,1.0
139,22,61,1,2,4,0,1,3,7,4.318181818181818,1.0
86,16,54,0,1,1,0,2,2,6,2.875,1.0
171,27,88,0,0,5,0,2,3,12,3.925925925925926,1.0
36,8,24,0,0,0,0,1,1,3,2.0,1.0
138,25,72,3,2,1,0,2,3,9,3.36,1.0
129,26,74,4,0,0,0,1,6,10,2.8076923076923075,1.0
177,33,97,0,2,4,0,1,5,14,3.121212121212121,1.0
201,37,115,4,0,4,0,2,6,16,3.081081081081081,1.0
134,27,93,4,0,0,0,1,6,14,2.259259259259259,1.0
170,33,93,4,0,1,10,2,3,12,3.242424242424242,1.0
90,18,63,4,0,0,0,2,2,8,2.3333333333333335,1.0
126,24,61,0,2,1,0,2,4,7,3.2916666666666665,1.0
371,80,241,0,1,0,0,2,3,38,2.3375,1.0
248,51,144,4,0,4,10,2,2,22,2.9019607843137254,1.0
76,7,26,0,1,7,0,0,2,2,8.857142857142858,1.0
84,17,43,0,0,0,0,2,4,4,3.0,1.0
69,12,42,2,0,0,0,1,1,4,3.3333333333333335,1.0
115,25,64,0,2,0,0,1,5,9,2.56,1.0
93,18,64,4,1,0,0,2,2,8,2.5,1.0
351,77,213,1,0,0,0,1,2,35,2.4155844155844157,1.0
39,8,27,1,2,0,0,1,1,3,2.375,1.0
78,14,37,4,1,1,0,1,3,4,3.7142857142857144,1.0
56,7,22,0,1,3,0,0,2,2,6.0,1.0
92,8,34,1,3,9,0,0,2,3,9.25,1.0
134,26,61,4,1,0,4,2,4,4,3.6538461538461537,1.0
154,27,79,4,0,2,0,2,4,8,3.5925925925925926,1.0
374,81,228,1,3,0,0,2,3,36,2.4444444444444446,1.0
371,75,219,4,1,0,20,3,4,32,2.84,1.0
81,7,27,0,1,8,0,0,2,2,9.571428571428571,1.0
141,28,70,8,0,0,4,2,4,6,3.357142857142857,1.0
81,16,54,4,0,0,0,0,3,8,2.4375,1.0
69,6,19,0,1,7,0,0,2,1,10.166666666666666,1.0
42,8,28,0,1,0,0,1,1,3,2.75,1.0
275,56,155,1,2,4,10,2,2,24,2.9107142857142856,1.0
378,81,237,1,3,0,20,3,3,34,2.5185185185185186,1.0
67,11,31,0,0,1,0,1,1,4,3.909090909090909,1.0
143,23,71,0,0,6,0,1,2,11,3.9130434782608696,1.0
90,14,29,3,3,2,2,1,5,1,5.214285714285714,1.0
99,12,29,0,2,8,0,1,3,1,6.916666666666667,1.0
62,12,35,0,0,0,0,0,4,5,2.9166666666666665,1.0
25,5,11,1,3,0,0,1,1,0,3.8,1.0
133,21,73,5,0,1,0,0,4,11,3.7142857142857144,1.0
62,7,24,0,1,4,0,0,2,2,6.857142857142857,1.0
50,9,14,0,2,1,0,1,3,0,4.444444444444445,1.0
21,5,9,0,0,0,0,1,1,0,3.0,1.0
123,19,43,1,0,2,0,1,3,4,4.842105263157895,1.0
23,5,11,1,1,0,0,0,1,1,3.2,1.0
50,6,16,1,1,3,0,0,2,1,7.0,1.0
79,13,30,0,3,2,0,1,3,2,4.384615384615385,1.0
371,79,215,0,1,1,0,2,5,34,2.632911392405063,1.0
184,35,98,0,0,4,4,1,1,16,3.1714285714285713,1.0
80,12,34,0,0,1,0,1,2,4,4.583333333333333,1.0
66,10,27,0,2,1,0,0,1,4,4.6,1.0
140,22,48,4,0,4,0,1,5,4,4.818181818181818,1.0
137,24,52,0,2,2,0,2,4,4,4.166666666666667,1.0
162,29,63,1,2,3,0,2,4,5,4.0344827586206895,1.0
123,21,72,4,0,1,0,1,3,10,3.1904761904761907,1.0
51,7,20,0,0,3,0,0,2,2,5.285714285714286,1.0
61,12,26,3,0,0,2,2,3,1,3.6666666666666665,1.0
105,19,60,0,2,1,0,1,3,8,3.1578947368421053,1.0
152,26,56,0,2,4,0,2,4,5,4.230769230769231,1.0
142,26,85,0,0,1,0,2,4,12,2.8076923076923075,1.0
74,13,38,0,0,1,0,1,1,5,3.5384615384615383,1.0
49,10,26,0,0,0,0,1,3,3,3.0,1.0
161,26,74,4,0,6,0,1,4,10,4.153846153846154,1.0
420,92,253,0,3,0,26,3,6,38,2.5760869565217392,1.0
82,8,32,0,3,7,0,0,2,3,8.0,1.0
308,54,163,4,0,5,0,2,7,24,3.388888888888889,1.0
164,31,89,1,0,4,6,0,0,15,3.2580645161290325,1.0
63,14,30,3,0,0,0,1,4,3,3.0,1.0
213,42,113,1,1,3,0,1,2,16,2.9523809523809526,1.0
212,35,68,1,2,6,0,2,5,5,4.628571428571429,1.0
41,10,31,1,0,0,0,0,2,5,1.7,1.0
63,12,44,2,0,0,0,1,1,4,2.8333333333333335,1.0
84,17,41,0,2,1,0,2,2,4,3.0588235294117645,1.0
74,9,19,0,1,5,0,1,3,0,7.111111111111111,1.0
141,23,50,1,0,4,0,1,3,5,4.521739130434782,1.0
218,44,119,0,2,3,6,2,2,18,2.9545454545454546,1.0
141,25,92,6,0,1,0,2,3,12,2.92,1.0
73,6,19,0,1,8,0,0,2,1,10.833333333333334,1.0
71,8,28,0,0,6,0,0,2,3,6.625,1.0
112,20,52,0,0,1,0,1,5,6,3.65,1.0
347,71,197,4,1,0,20,3,4,28,2.915492957746479,1.0
265,53,152,4,0,4,10,2,2,24,2.9622641509433962,1.0
98,21,49,0,2,0,0,2,4,5,2.8095238095238093,1.0
174,28,82,0,0,4,0,1,5,10,4.0,1.0
83,12,25,1,2,4,0,1,4,1,5.666666666666667,1.0
32,6,20,1,3,0,0,0,1,2,3.1666666666666665,1.0
255,51,142,4,0,4,10,2,2,22,3.0392156862745097,1.0
185,30,101,0,0,4,0,1,1,16,3.5,1.0
43,7,27,2,2,0,0,0,0,3,3.7142857142857144,1.0
107,18,60,2,0,1,0,1,2,9,3.388888888888889,1.0
161,27,76,1,0,6,0,1,2,11,3.888888888888889,1.0
51,12,31,0,0,1,0,1,1,4,2.25,1.0
158,28,66,1,2,2,0,2,4,6,3.892857142857143,1.0
159,27,67,4,0,3,0,2,4,6,4.148148148148148,1.0
26,6,17,1,0,0,0,0,1,2,2.1666666666666665,1.0
43,8,25,0,0,0,0,0,2,3,3.0,1.0
94,19,53,4,0,0,0,2,4,6,2.789473684210526,1.0
77,7,27,1,1,7,0,0,2,2,9.0,1.0
71,15,40,0,2,0,0,1,3,5,2.6666666666666665,1.0
187,30,67,0,2,6,0,1,3,6,4.6,1.0
158,27,67,4,0,3,0,2,4,6,4.111111111111111,1.0
58,13,38,0,0,1,0,1,1,5,2.3076923076923075,1.0
170,31,95,1,0,4,0,1,5,14,3.129032258064516,1.0
167,29,83,0,0,2,0,2,4,10,3.5172413793103448,1.0
61,12,26,3,2,0,0,2,3,1,3.6666666666666665,1.0
83,17,44,4,0,0,4,2,3,4,3.176470588235294,1.0
123,19,47,3,0,2,0,1,3,4,4.7368421052631575,1.0
20,5,11,0,0,0,0,0,1,1,2.6,1.0
143,25,59,0,0,2,0,2,4,6,3.92,1.0
85,17,40,4,0,0,0,1,5,4,3.176470588235294,1.0
136,22,57,1,2,2,0,1,3,6,4.318181818181818,1.0
123,26,72,1,2,0,0,1,5,10,2.5384615384615383,1.0
23,5,11,0,1,0,0,0,1,1,3.2,1.0
52,7,22,0,3,2,0,0,2,2,5.428571428571429,1.0
44,9,17,0,1,0,0,2,2,0,3.5555555555555554,1.0
50,10,27,0,0,0,0,1,3,3,3.0,1.0
393,79,239,0,0,0,20,2,5,36,2.7468354430379747,1.0
235,37,119,0,0,6,0,1,5,18,3.864864864864865,1.0
420,91,255,4,1,0,26,3,6,38,2.6043956043956045,1.0
81,14,45,0,0,1,0,1,1,6,3.357142857142857,1.0
229,40,107,0,2,5,0,2,2,14,3.625,1.0
292,56,138,1,0,6,0,1,11,20,3.3035714285714284,1.0
80,16,53,0,0,0,0,2,2,6,2.5,1.0
132,22,52,1,0,3,0,1,3,5,4.318181818181818,1.0
364,78,222,0,1,0,0,1,4,36,2.4871794871794872,1.0
69,14,44,4,0,0,0,0,4,6,2.5,1.0
33,6,16,0,0,1,0,1,0,2,3.5,1.0
72,15,55,0,1,0,0,2,2,6,2.1333333333333333,1.0
35,7,23,1,1,0,0,0,1,3,2.5714285714285716,1.0
340,65,163,4,0,6,0,2,13,22,3.3230769230769233,1.0
287,47,156,0,0,6,0,2,7,22,3.5531914893617023,1.0
136,20,49,0,0,2,0,0,4,5,5.05,1.0
162,29,63,0,2,3,0,2,4,5,4.0344827586206895,1.0
139,31,69,0,0,0,0,1,4,10,2.6451612903225805,1.0
113,23,58,4,0,0,0,2,2,6,2.9130434782608696,1.0
123,21,66,6,0,1,0,2,3,8,3.5714285714285716,1.0
437,95,274,0,0,0,26,3,6,42,2.463157894736842,1.0
78,8,31,0,2,7,0,0,2,3,7.5,1.0
125,25,70,0,0,1,6,1,1,11,3.0,1.0
73,13,37,1,0,1,0,1,1,5,3.4615384615384617,1.0
377,80,244,0,0,1,20,3,4,36,2.5125,1.0
120,25,79,0,0,0,0,1,6,12,2.2,1.0
368,76,210,1,3,0,20,3,4,30,2.8421052631578947,1.0
112,17,32,0,0,2,0,0,4,2,5.352941176470588,1.0
351,76,211,0,0,0,0,1,4,34,2.486842105263158,1.0
89,15,38,0,0,1,0,1,3,4,4.066666666666666,1.0
122,21,49,0,2,2,0,1,3,5,4.142857142857143,1.0
125,20,45,0,2,2,0,1,3,4,4.7,1.0
51,10,24,0,0,0,0,0,4,3,3.3,1.0
